time,pos1,pos2,vel1,vel2,tau1,tau2
7.190855741500854492e+00,9.250782024872172826e-02,2.763790341039147336e-01,1.144345883589635987e-01,1.144345883589635987e-01,1.016849816849816790e+00,8.351648351648356394e-01
7.194189310073852539e+00,9.288929579613912357e-02,2.763790341039147336e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.010989010989010728e+00,8.527472527472531594e-01
7.197522878646850586e+00,9.327077134355654664e-02,2.767605096513321428e-01,1.144345883589635987e-01,1.144345883589635987e-01,1.016849816849816790e+00,8.058608058608065505e-01
7.200856447219848633e+00,9.365224689097395583e-02,2.771419851987495520e-01,1.144345883589635987e-01,1.144345883589635987e-01,1.005128205128205110e+00,8.468864468864473194e-01
7.204190015792847568e+00,9.365224689097395583e-02,2.775234607461669611e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.005128205128205110e+00,8.000000000000005995e-01
7.207523584365842950e+00,9.365224689097395583e-02,2.779049362935844258e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.010989010989010728e+00,7.941391941391948706e-01
7.210857152938841885e+00,9.403372243839136502e-02,2.782864118410017795e-01,1.144345883589635987e-01,1.144345883589635987e-01,1.057875457875457670e+00,7.941391941391948706e-01
7.214190721511839932e+00,9.441519798580877421e-02,2.786678873884191887e-01,1.144345883589635987e-01,1.144345883589635987e-01,1.069597069597069128e+00,7.882783882783889196e-01
7.217524290084837979e+00,9.479667353322616952e-02,2.786678873884191887e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.040293040293039928e+00,7.824175824175831906e-01
7.220857858657838690e+00,9.479667353322616952e-02,2.790493629358365424e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.022710622710622630e+00,7.765567765567772396e-01
7.224191427230834961e+00,9.517814908064360646e-02,2.790493629358365424e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.016849816849816790e+00,8.175824175824182305e-01
7.227524995803833896e+00,9.555962462806098789e-02,2.790493629358365424e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.063736263736263510e+00,7.824175824175831906e-01
7.230858564376830167e+00,9.594110017547839708e-02,2.790493629358365424e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.034432234432234310e+00,8.175824175824182305e-01
7.234192132949829102e+00,9.632257572289582015e-02,2.794308384832540071e-01,1.144345883589635987e-01,1.144345883589635987e-01,1.022710622710622630e+00,8.351648351648356394e-01
7.237525701522827148e+00,9.670405127031322934e-02,2.794308384832540071e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.010989010989010728e+00,8.234432234432239595e-01
7.240859270095825195e+00,9.708552681773065240e-02,2.794308384832540071e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.010989010989010728e+00,7.941391941391948706e-01
7.244192838668822354e+00,9.746700236514803384e-02,2.794308384832540071e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.005128205128205110e+00,8.175824175824182305e-01
7.247526407241820401e+00,9.784847791256544303e-02,2.794308384832540071e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.005128205128205110e+00,8.351648351648356394e-01
7.250859975814819336e+00,9.822995345998286609e-02,2.794308384832540071e-01,1.144345883589635987e-01,0.000000000000000000e+00,9.992673992673991590e-01,8.293040293040299105e-01
7.254193544387817383e+00,9.861142900740028916e-02,2.794308384832540071e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.005128205128205110e+00,8.351648351648356394e-01
7.257527112960814542e+00,9.899290455481768447e-02,2.794308384832540071e-01,1.144345883589635987e-01,0.000000000000000000e+00,9.934065934065934300e-01,8.293040293040299105e-01
7.260860681533812588e+00,9.937438010223506590e-02,2.794308384832540071e-01,1.144345883589635987e-01,0.000000000000000000e+00,9.934065934065934300e-01,8.410256410256415904e-01
7.264194250106811523e+00,9.937438010223506590e-02,2.794308384832540071e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.875457875457877011e-01,8.351648351648356394e-01
7.267527818679809570e+00,9.975585564965250285e-02,2.794308384832540071e-01,1.144345883589635987e-01,0.000000000000000000e+00,9.934065934065934300e-01,8.527472527472531594e-01
7.270861387252806729e+00,1.001373311970699259e-01,2.798123140306714163e-01,1.144345883589635987e-01,1.144345883589635987e-01,1.040293040293039928e+00,8.410256410256415904e-01
7.274194955825804776e+00,1.005188067444873212e-01,2.798123140306714163e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.010989010989010728e+00,8.468864468864473194e-01
7.277528524398802823e+00,1.009002822919047165e-01,2.798123140306714163e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.010989010989010728e+00,8.000000000000005995e-01
7.280862092971801758e+00,1.012817578393221257e-01,2.794308384832540071e-01,1.144345883589635987e-01,-1.144345883589635987e-01,9.934065934065934300e-01,8.234432234432239595e-01
7.284195661544799805e+00,1.016632333867395349e-01,2.794308384832540071e-01,1.144345883589635987e-01,0.000000000000000000e+00,9.992673992673991590e-01,8.351648351648356394e-01
7.287529230117798740e+00,1.020447089341569580e-01,2.798123140306714163e-01,1.144345883589635987e-01,1.144345883589635987e-01,9.992673992673991590e-01,8.996336996336999903e-01
7.290862798690796787e+00,1.020447089341569580e-01,2.798123140306714163e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.005128205128205110e+00,8.644688644688649504e-01
7.294196367263794833e+00,1.024261844815743533e-01,2.794308384832540071e-01,1.144345883589635987e-01,-1.144345883589635987e-01,9.992673992673991590e-01,8.117216117216125015e-01
7.297529935836791992e+00,1.028076600289917625e-01,2.798123140306714163e-01,1.144345883589635987e-01,1.144345883589635987e-01,1.046153846153845990e+00,8.410256410256415904e-01
7.300863504409790039e+00,1.028076600289917625e-01,2.798123140306714163e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.028571428571428470e+00,8.937728937728940393e-01
7.304197072982787198e+00,1.028076600289917625e-01,2.798123140306714163e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.016849816849816790e+00,8.175824175824182305e-01
7.307530641555785245e+00,1.035706111238265947e-01,2.798123140306714163e-01,2.288691767179271974e-01,0.000000000000000000e+00,1.040293040293039928e+00,8.410256410256415904e-01
7.310864210128784180e+00,1.035706111238265947e-01,2.798123140306714163e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.069597069597069128e+00,8.468864468864473194e-01
7.314197778701782227e+00,1.039520866712440039e-01,2.798123140306714163e-01,1.144345883589635987e-01,0.000000000000000000e+00,9.992673992673991590e-01,8.586080586080589994e-01
7.317531347274781162e+00,1.039520866712440039e-01,2.798123140306714163e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.040293040293039928e+00,8.410256410256415904e-01
7.320864915847777432e+00,1.043335622186613992e-01,2.798123140306714163e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.028571428571428470e+00,8.527472527472531594e-01
7.324198484420776367e+00,1.043335622186613992e-01,2.801937895780888255e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.063736263736263510e+00,8.468864468864473194e-01
7.327532052993774414e+00,1.047150377660788223e-01,2.801937895780888255e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.022710622710622630e+00,8.527472527472531594e-01
7.330865621566771573e+00,1.047150377660788223e-01,2.801937895780888255e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.052014652014651830e+00,8.000000000000005995e-01
7.334199190139769620e+00,1.047150377660788223e-01,2.805752651255062347e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.028571428571428470e+00,8.351648351648356394e-01
7.337532758712767667e+00,1.050965133134962454e-01,2.805752651255062347e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.057875457875457670e+00,8.351648351648356394e-01
7.340866327285766602e+00,1.050965133134962454e-01,2.805752651255062347e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.075457875457875190e+00,7.882783882783889196e-01
7.344199895858764648e+00,1.054779888609136407e-01,2.809567406729236438e-01,1.144345883589635987e-01,1.144345883589635987e-01,1.052014652014651830e+00,8.234432234432239595e-01
7.347533464431761807e+00,1.054779888609136407e-01,2.809567406729236438e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.069597069597069128e+00,8.293040293040299105e-01
7.350867033004759854e+00,1.054779888609136407e-01,2.813382162203410530e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.052014652014651830e+00,7.824175824175831906e-01
7.354200601577758789e+00,1.050965133134962454e-01,2.817196917677584622e-01,-1.144345883589635987e-01,1.144345883589635987e-01,1.081318681318681030e+00,8.058608058608065505e-01
7.357534408569335938e+00,1.054779888609136407e-01,2.821011673151758714e-01,1.144264045222791182e-01,1.144264045222791182e-01,1.093040293040292710e+00,7.706959706959715106e-01
7.360867977142333984e+00,1.050965133134962454e-01,2.824826428625932806e-01,-1.144345883589635987e-01,1.144345883589635987e-01,1.145787545787545270e+00,7.648351648351655596e-01
7.364201545715331143e+00,1.050965133134962454e-01,2.828641184100106898e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.069597069597069128e+00,7.648351648351655596e-01
7.367535114288329190e+00,1.050965133134962454e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.139926739926739430e+00,7.589743589743598307e-01
7.370868682861328125e+00,1.054779888609136407e-01,2.828641184100106898e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.128205128205127528e+00,7.413919413919405343e-01
7.374202251434326172e+00,1.054779888609136407e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.116483516483516070e+00,7.824175824175831906e-01
7.377535820007325107e+00,1.054779888609136407e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.075457875457875190e+00,7.882783882783889196e-01
7.380869388580321377e+00,1.058594644083310360e-01,2.828641184100106898e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.110622710622710230e+00,7.941391941391948706e-01
7.384202957153320312e+00,1.058594644083310360e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.116483516483516070e+00,7.882783882783889196e-01
7.387536525726318359e+00,1.058594644083310360e-01,2.832455939574280990e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.087179487179486870e+00,7.882783882783889196e-01
7.390870094299315518e+00,1.058594644083310360e-01,2.828641184100106898e-01,0.000000000000000000e+00,-1.144345883589635987e-01,1.116483516483516070e+00,7.765567765567772396e-01
7.394203662872313565e+00,1.062409399557484452e-01,2.828641184100106898e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.134065934065933590e+00,7.472527472527462633e-01
7.397537231445311612e+00,1.062409399557484452e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.128205128205127528e+00,8.058608058608065505e-01
7.400870800018310547e+00,1.062409399557484452e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.110622710622710230e+00,7.941391941391948706e-01
7.404204368591308594e+00,1.066224155031658544e-01,2.828641184100106898e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.122344322344321910e+00,7.824175824175831906e-01
7.407537937164305752e+00,1.066224155031658544e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.139926739926739430e+00,7.882783882783889196e-01
7.410871505737303799e+00,1.066224155031658544e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.104761904761904390e+00,7.765567765567772396e-01
7.414205074310302734e+00,1.066224155031658544e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.139926739926739430e+00,7.765567765567772396e-01
7.417538642883299005e+00,1.066224155031658544e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.145787545787545270e+00,7.882783882783889196e-01
7.420872211456297940e+00,1.070038910505832774e-01,2.828641184100106898e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.157509157509156728e+00,7.824175824175831906e-01
7.424205780029295987e+00,1.070038910505832774e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.180952380952380310e+00,7.706959706959715106e-01
7.427539348602295810e+00,1.070038910505832774e-01,2.832455939574280990e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.128205128205127528e+00,7.706959706959715106e-01
7.430872917175294745e+00,1.070038910505832774e-01,2.828641184100106898e-01,0.000000000000000000e+00,-1.144345883589635987e-01,1.163369963369962790e+00,7.765567765567772396e-01
7.434206485748291016e+00,1.073853665980006866e-01,2.828641184100106898e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.169230769230768630e+00,7.120879120879113344e-01
7.437540054321289951e+00,1.070038910505832774e-01,2.828641184100106898e-01,-1.144345883589635987e-01,0.000000000000000000e+00,1.169230769230768630e+00,7.941391941391948706e-01
7.440873622894286221e+00,1.073853665980006866e-01,2.828641184100106898e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.128205128205127528e+00,7.648351648351655596e-01
7.444207429885864258e+00,1.073853665980006866e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.210256410256409509e+00,7.472527472527462633e-01
7.447540998458862305e+00,1.073853665980006866e-01,2.832455939574280990e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.157509157509156728e+00,7.531135531135541017e-01
7.450874567031859463e+00,1.073853665980006866e-01,2.828641184100106898e-01,0.000000000000000000e+00,-1.144345883589635987e-01,1.180952380952380310e+00,7.531135531135541017e-01
7.454208374023436612e+00,1.073853665980006866e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.192673992673991989e+00,7.003663003662996545e-01
7.457541942596435547e+00,1.077668421454180819e-01,2.828641184100106898e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.192673992673991989e+00,7.648351648351655596e-01
7.460875511169433594e+00,1.073853665980006866e-01,2.828641184100106898e-01,-1.144345883589635987e-01,0.000000000000000000e+00,1.198534798534797829e+00,7.531135531135541017e-01
7.464209079742430752e+00,1.073853665980006866e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.157509157509156728e+00,7.472527472527462633e-01
7.467542648315428799e+00,1.073853665980006866e-01,2.832455939574280990e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.227838827838827029e+00,7.413919413919405343e-01
7.470876216888426846e+00,1.077668421454180819e-01,2.828641184100106898e-01,1.144345883589635987e-01,-1.144345883589635987e-01,1.221978021978021189e+00,7.296703296703288544e-01
7.474210023880003106e+00,1.077668421454180819e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.221978021978021189e+00,6.945054945054938145e-01
7.477543592453002930e+00,1.077668421454180819e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.175091575091574470e+00,7.531135531135541017e-01
7.480877161026001865e+00,1.077668421454180819e-01,2.832455939574280990e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.198534798534797829e+00,7.238095238095230144e-01
7.484210968017577237e+00,1.077668421454180819e-01,2.828641184100106898e-01,0.000000000000000000e+00,-1.144264045222791182e-01,1.216117216117215127e+00,7.238095238095230144e-01
7.487544536590576172e+00,1.077668421454180819e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.216117216117215127e+00,6.710622710622704545e-01
7.490878105163574219e+00,1.077668421454180819e-01,2.832455939574280990e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.227838827838827029e+00,7.296703296703288544e-01
7.494211912155150479e+00,1.077668421454180819e-01,2.832455939574280990e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.239560439560438709e+00,7.120879120879113344e-01
7.497545480728148526e+00,1.077668421454180819e-01,2.828641184100106898e-01,0.000000000000000000e+00,-1.144345883589635987e-01,1.239560439560438709e+00,6.710622710622704545e-01
7.500879049301147461e+00,1.077668421454180819e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.239560439560438709e+00,6.710622710622704545e-01
7.504212617874145508e+00,1.077668421454180819e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.245421245421244327e+00,7.120879120879113344e-01
7.507546186447142667e+00,1.077668421454180819e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.257142857142858006e+00,6.945054945054938145e-01
7.510879755020140713e+00,1.077668421454180819e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.491575091575091605e+00,5.362637362637361349e-01
7.514213562011718750e+00,1.081483176928355050e-01,2.828641184100106898e-01,1.144264045222791182e-01,0.000000000000000000e+00,1.380219780219780645e+00,6.241758241758237347e-01
7.517547130584716797e+00,1.081483176928355050e-01,2.824826428625932806e-01,0.000000000000000000e+00,-1.144345883589635987e-01,1.321611721611722245e+00,6.300366300366295746e-01
7.520880699157714844e+00,1.081483176928355050e-01,2.828641184100106898e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.280586080586081144e+00,6.300366300366295746e-01
7.524214267730713779e+00,1.077668421454180819e-01,2.828641184100106898e-01,-1.144345883589635987e-01,0.000000000000000000e+00,1.304029304029304726e+00,6.827838827838821345e-01
7.527547836303711826e+00,1.081483176928355050e-01,2.824826428625932806e-01,1.144345883589635987e-01,-1.144345883589635987e-01,1.321611721611722245e+00,6.358974358974354146e-01
7.530881404876708984e+00,1.081483176928355050e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.350915750915751445e+00,6.652014652014646146e-01
7.534214973449707031e+00,1.081483176928355050e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.298168498168498886e+00,6.886446886446879745e-01
7.537548542022705966e+00,1.081483176928355050e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.309890109890110343e+00,6.652014652014646146e-01
7.540882110595702237e+00,1.081483176928355050e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.315750915750916405e+00,6.769230769230762945e-01
7.544215679168701172e+00,1.081483176928355050e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.327472527472528085e+00,6.710622710622704545e-01
7.547549247741699219e+00,1.081483176928355050e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.327472527472528085e+00,6.652014652014646146e-01
7.550882816314697266e+00,1.081483176928355050e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.350915750915751445e+00,6.476190476190470946e-01
7.554216384887694424e+00,1.085297932402529142e-01,2.824826428625932806e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.333333333333333925e+00,6.534798534798529346e-01
7.557549953460692471e+00,1.085297932402529142e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.345054945054945605e+00,6.534798534798529346e-01
7.560883760452270508e+00,1.085297932402529142e-01,2.828641184100106898e-01,0.000000000000000000e+00,1.144264045222791182e-01,1.298168498168498886e+00,6.417582417582412546e-01
7.564217329025266778e+00,1.081483176928355050e-01,2.824826428625932806e-01,-1.144345883589635987e-01,-1.144345883589635987e-01,1.339194139194139543e+00,6.476190476190470946e-01
7.567550897598265713e+00,1.085297932402529142e-01,2.824826428625932806e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.339194139194139543e+00,6.065934065934062147e-01
7.570884466171263760e+00,1.085297932402529142e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.403663003663004005e+00,6.534798534798529346e-01
7.574218034744262695e+00,1.085297932402529142e-01,2.828641184100106898e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.333333333333333925e+00,6.417582417582412546e-01
7.577551603317260742e+00,1.089112687876703234e-01,2.824826428625932806e-01,1.144345883589635987e-01,-1.144345883589635987e-01,1.356776556776557285e+00,6.300366300366295746e-01
7.580885410308838779e+00,1.089112687876703234e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.368498168498168743e+00,5.890109890109886948e-01
7.584218978881836826e+00,1.089112687876703234e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.321611721611722245e+00,6.417582417582412546e-01
7.587552547454834873e+00,1.089112687876703234e-01,2.828641184100106898e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.350915750915751445e+00,6.183150183150178947e-01
7.590886354446411133e+00,1.089112687876703234e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.362637362637363125e+00,6.183150183150178947e-01
7.594219923019409180e+00,1.089112687876703234e-01,2.828641184100106898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.374358974358974805e+00,5.831501831501828548e-01
7.597553491592406338e+00,1.092927443350877187e-01,2.824826428625932806e-01,1.144345883589635987e-01,-1.144345883589635987e-01,1.374358974358974805e+00,5.772893772893770148e-01
7.600887298583984375e+00,1.092927443350877187e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.374358974358974805e+00,5.948717948717945347e-01
7.604220867156982422e+00,1.096742198825051418e-01,2.824826428625932806e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.339194139194139543e+00,6.300366300366295746e-01
7.607554435729980469e+00,1.096742198825051418e-01,2.828641184100106898e-01,0.000000000000000000e+00,1.144345883589635987e-01,1.362637362637363125e+00,5.948717948717945347e-01
7.610888004302977627e+00,1.096742198825051418e-01,2.824826428625932806e-01,0.000000000000000000e+00,-1.144345883589635987e-01,1.333333333333333925e+00,5.831501831501828548e-01
7.614221572875975674e+00,1.100556954299225648e-01,2.824826428625932806e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.362637362637363125e+00,5.597069597069594948e-01
7.617555141448974609e+00,1.100556954299225648e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.374358974358974805e+00,5.948717948717945347e-01
7.620888710021970880e+00,1.100556954299225648e-01,2.824826428625932806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.350915750915751445e+00,5.831501831501828548e-01
7.624222278594969815e+00,1.104371709773399601e-01,2.824826428625932806e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.374358974358974805e+00,5.655677655677653348e-01
7.627555847167967862e+00,1.108186465247573554e-01,2.821011673151758714e-01,1.144345883589635987e-01,-1.144345883589635987e-01,1.391941391941392325e+00,5.655677655677653348e-01
7.630889415740966797e+00,1.112001220721747646e-01,2.824826428625932806e-01,1.144345883589635987e-01,1.144345883589635987e-01,1.345054945054945605e+00,5.597069597069594948e-01
7.634222984313964844e+00,1.112001220721747646e-01,2.821011673151758714e-01,0.000000000000000000e+00,-1.144345883589635987e-01,1.345054945054945605e+00,5.890109890109886948e-01
7.637556552886962891e+00,1.115815976195921738e-01,2.821011673151758714e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.321611721611722245e+00,5.128205128205127750e-01
7.640890121459961826e+00,1.115815976195921738e-01,2.821011673151758714e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.374358974358974805e+00,5.655677655677653348e-01
7.644223690032959873e+00,1.123445487144270061e-01,2.821011673151758714e-01,2.288691767179271974e-01,0.000000000000000000e+00,1.333333333333333925e+00,5.421245421245419749e-01
7.647557258605957031e+00,1.123445487144270061e-01,2.821011673151758714e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.368498168498168743e+00,5.362637362637361349e-01
7.650890827178955078e+00,1.127260242618444014e-01,2.821011673151758714e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.292307692307693046e+00,5.362637362637361349e-01
7.654224395751954013e+00,1.131074998092618245e-01,2.821011673151758714e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.339194139194139543e+00,5.245421245421244549e-01
7.657557964324950284e+00,1.131074998092618245e-01,2.821011673151758714e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.315750915750916405e+00,5.304029304029302949e-01
7.660891532897949219e+00,1.134889753566792336e-01,2.817196917677584622e-01,1.144345883589635987e-01,-1.144345883589635987e-01,1.304029304029304726e+00,5.186813186813186149e-01
7.664225101470947266e+00,1.138704509040966428e-01,2.821011673151758714e-01,1.144345883589635987e-01,1.144345883589635987e-01,1.339194139194139543e+00,5.128205128205127750e-01
7.667558908462524414e+00,1.146334019989314612e-01,2.821011673151758714e-01,2.288528090445582364e-01,0.000000000000000000e+00,1.304029304029304726e+00,5.479853479853478149e-01
7.670892477035521573e+00,1.146334019989314612e-01,2.821011673151758714e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.286446886446887206e+00,4.835164835164835750e-01
7.674226045608519620e+00,1.150148775463488843e-01,2.821011673151758714e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.245421245421244327e+00,4.717948717948718951e-01
7.677559852600097656e+00,1.153963530937662796e-01,2.821011673151758714e-01,1.144264045222791182e-01,0.000000000000000000e+00,1.292307692307693046e+00,4.776556776556776795e-01
7.680893421173094815e+00,1.157778286411836749e-01,2.817196917677584622e-01,1.144345883589635987e-01,-1.144345883589635987e-01,1.298168498168498886e+00,4.717948717948718951e-01
7.684226989746092862e+00,1.165407797360184933e-01,2.821011673151758714e-01,2.288691767179271974e-01,1.144345883589635987e-01,1.274725274725275526e+00,4.659340659340660551e-01
7.687560558319090909e+00,1.165407797360184933e-01,2.817196917677584622e-01,0.000000000000000000e+00,-1.144345883589635987e-01,1.274725274725275526e+00,4.952380952380952550e-01
7.690894126892089844e+00,1.169222552834359163e-01,2.817196917677584622e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.227838827838827029e+00,4.366300366300368552e-01
7.694227695465087891e+00,1.173037308308533255e-01,2.817196917677584622e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.280586080586081144e+00,4.776556776556776795e-01
7.697561264038086826e+00,1.180666819256881439e-01,2.817196917677584622e-01,2.288691767179271974e-01,0.000000000000000000e+00,1.268864468864469686e+00,4.600732600732601596e-01
7.700894832611084873e+00,1.184481574731055531e-01,2.817196917677584622e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.263003663003663846e+00,4.542124542124543751e-01
7.704228401184082031e+00,1.188296330205229623e-01,2.817196917677584622e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.221978021978021189e+00,4.542124542124543751e-01
7.707561969757080078e+00,1.192111085679403576e-01,2.813382162203410530e-01,1.144345883589635987e-01,-1.144345883589635987e-01,1.245421245421244327e+00,4.424908424908426396e-01
7.710895538330078125e+00,1.199740596627751760e-01,2.809567406729236438e-01,2.288691767179271974e-01,-1.144345883589635987e-01,1.257142857142858006e+00,4.424908424908426396e-01
7.714229106903075284e+00,1.203555352101925990e-01,2.809567406729236438e-01,1.144345883589635987e-01,0.000000000000000000e+00,1.251282051282051944e+00,4.483516483516484796e-01
7.717562675476073331e+00,1.211184863050274035e-01,2.805752651255062347e-01,2.288691767179271974e-01,-1.144345883589635987e-01,1.192673992673991989e+00,4.600732600732601596e-01
7.720896244049072266e+00,1.218814373998622358e-01,2.801937895780888255e-01,2.288691767179271974e-01,-1.144345883589635987e-01,1.198534798534797829e+00,4.307692307692310152e-01
7.724229812622070312e+00,1.222629129472796450e-01,2.794308384832540071e-01,1.144345883589635987e-01,-2.288691767179271974e-01,1.145787545787545270e+00,4.600732600732601596e-01
7.727563381195068359e+00,1.230258640421144634e-01,2.790493629358365424e-01,2.288691767179271974e-01,-1.144345883589635987e-01,1.110622710622710230e+00,4.659340659340660551e-01
7.730896949768065518e+00,1.241702906843666770e-01,2.782864118410017795e-01,3.433037650768908100e-01,-2.288691767179271974e-01,1.139926739926739430e+00,5.069597069597069350e-01
7.734230518341063565e+00,1.249332417792014954e-01,2.779049362935844258e-01,2.288691767179271974e-01,-1.144345883589635987e-01,1.122344322344321910e+00,4.835164835164835750e-01
7.737564086914062500e+00,1.253147173266189185e-01,2.771419851987495520e-01,1.144345883589635987e-01,-2.288691767179271974e-01,1.063736263736263510e+00,4.952380952380952550e-01
