time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2
7.859611511230468750e-02,4.386968795300205670e-03,6.294346532387251614e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.386968795300205670e-03,6.294346532387251614e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.324778563656446778e-02,2.324778563656446778e-02,3.141592653589792006e-01,3.141592653589792006e-01,7.202685235551786747e-01,6.821209688134377558e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.124542124542120547e-01,5.010989010989010950e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.059620857238769531e-02,4.386968795300205670e-03,7.057297627222069991e-03,0.000000000000000000e+00,3.814577218822336468e-01,4.386968795300205670e-03,7.057297627222069991e-03,0.000000000000000000e+00,3.814577218822336468e-01,2.387610416728242618e-02,2.387610416728242618e-02,3.141592653589792006e-01,3.141592653589792006e-01,7.328354815444626524e-01,2.979533574886161773e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.593406593406587746e-01,4.952380952380952550e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.259630203247070312e-02,4.005493247882796481e-03,7.438773174639479180e-03,-1.907288609411168234e-01,1.907288609411168234e-01,4.005493247882796481e-03,7.438773174639479180e-03,-1.907288609411168234e-01,1.907288609411168234e-01,2.450442269800038458e-02,2.450442269800038458e-02,3.141592653589792006e-01,3.141592653589792006e-01,9.437697242190701274e-01,4.936285782665272848e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.945054945054938145e-01,5.479853479853478149e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.459639549255371094e-02,4.005493247882796481e-03,7.820248722056888369e-03,0.000000000000000000e+00,1.907288609411168234e-01,4.005493247882796481e-03,7.820248722056888369e-03,0.000000000000000000e+00,1.907288609411168234e-01,2.513274122871834299e-02,2.513274122871834299e-02,3.141592653589809214e-01,3.141592653589809214e-01,7.655989085567505015e-01,4.985660253645640694e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.003663003662996545e-01,4.542124542124543751e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.659648895263671875e-02,4.386968795300205670e-03,8.201724269474297557e-03,1.907288609411168234e-01,1.907288609411168234e-01,4.386968795300205670e-03,8.201724269474297557e-03,1.907288609411168234e-01,1.907288609411168234e-01,2.576105975943630486e-02,2.576105975943630486e-02,3.141592653589792006e-01,3.141592653589792006e-01,5.797985819756945602e-01,5.035034724922127225e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.175824175824182305e-01,4.717948717948718951e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.859658241271972656e-02,4.005493247882796481e-03,8.583199816891706746e-03,-1.907288609411168234e-01,1.907288609411168234e-01,4.005493247882796481e-03,8.583199816891706746e-03,-1.907288609411168234e-01,1.907288609411168234e-01,2.638937829015426326e-02,2.638937829015426326e-02,3.141592653589792006e-01,3.141592653589792006e-01,9.814705984483040879e-01,5.084409196507166939e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000007105e-01,4.893772893772894150e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.059667587280273438e-02,4.005493247882796481e-03,8.964675364309115935e-03,0.000000000000000000e+00,1.907288609411168234e-01,4.005493247882796481e-03,8.964675364309115935e-03,0.000000000000000000e+00,1.907288609411168234e-01,2.701769682087222166e-02,2.701769682087222166e-02,3.141592653589792006e-01,3.141592653589792006e-01,8.032997828776444749e-01,5.133783668404134914e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.886446886446879745e-01,5.069597069597069350e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.259676933288574219e-02,4.005493247882796481e-03,8.964675364309115935e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.005493247882796481e-03,8.964675364309115935e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.764601535159018006e-02,2.764601535159018006e-02,3.141592653589792006e-01,3.141592653589792006e-01,8.158667410476638793e-01,7.166830987191374902e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.117216117216123905e-01,5.069597069597069350e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.459686279296875000e-02,4.386968795300205670e-03,9.727626459143934312e-03,1.907288609411168234e-01,3.814577218822336468e-01,4.386968795300205670e-03,9.727626459143934312e-03,1.907288609411168234e-01,3.814577218822336468e-01,2.827433388230813846e-02,2.827433388230813846e-02,3.141592653589792006e-01,3.141592653589792006e-01,6.300664145933865257e-01,3.325154876078073585e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.058608058608065505e-01,5.128205128205127750e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.659695625305175781e-02,4.386968795300205670e-03,9.727626459143934312e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.386968795300205670e-03,9.727626459143934312e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.890265241302609686e-02,2.890265241302609686e-02,3.141592653589792006e-01,3.141592653589792006e-01,8.333711465390969408e-01,7.265579932622223680e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.941391941391948706e-01,5.948717948717945347e-01,0.000000000000000000e+00,0.000000000000000000e+00
