time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_con1,tau_con2
5.368800000001964889e+01,-8.033949548592566714e+00,1.529767426414905263e+00,1.376766236816218125e+01,2.574637812140010418e+00,0.000000000000000000e+00,-3.335168326152806451e+00
5.369000000001965134e+01,-8.005915155537216776e+00,1.534042954136210835e+00,1.426442950730170978e+01,1.700220984011506564e+00,0.000000000000000000e+00,-3.974994411043517140e+00
5.369200000001965378e+01,-7.976878361793310113e+00,1.536516788652574128e+00,1.476989829675874155e+01,7.728681920275135564e-01,0.000000000000000000e+00,-3.780789578252317984e+00
5.369400000001965623e+01,-7.946852292158712139e+00,1.537145961858308096e+00,1.525376339627494993e+01,-1.445600911837682245e-01,0.000000000000000000e+00,-4.313622000513687382e+00
5.369600000001965867e+01,-7.915853997769715100e+00,1.535894368749090466e+00,1.574203709405801099e+01,-1.108021628692221539e+00,0.000000000000000000e+00,-4.214629724234026931e+00
5.369800000001966112e+01,-7.883897535420929970e+00,1.532717190809949503e+00,1.621200671233202684e+01,-2.070273063498704325e+00,0.000000000000000000e+00,-4.077967506354578830e+00
5.370000000001966356e+01,-7.851020377924913696e+00,1.527618975644034149e+00,1.666283099786197752e+01,-3.029181226147616535e+00,0.000000000000000000e+00,-4.236255146940546723e+00
5.370200000001966600e+01,-7.817249654139285298e+00,1.520583113414272880e+00,1.710563962136846072e+01,-4.008073892204202515e+00,0.000000000000000000e+00,-4.381507119692733987e+00
5.370400000001966845e+01,-7.782601379794841456e+00,1.511569621445495670e+00,1.754048012558042657e+01,-5.006985260144420913e+00,0.000000000000000000e+00,-4.571921188563520921e+00
5.370600000001967089e+01,-7.747089170140839975e+00,1.500533804772412827e+00,1.796969969744372264e+01,-6.030606928127577149e+00,0.000000000000000000e+00,-4.654247090165578804e+00
5.370800000001967334e+01,-7.710727344165551500e+00,1.487433268553091104e+00,1.839026974107495249e+01,-7.071924068957489595e+00,0.000000000000000000e+00,-4.167235639273688008e+00
5.371000000001967578e+01,-7.673553067671284644e+00,1.472276070329446407e+00,1.878240648739835095e+01,-8.087371830633081515e+00,0.000000000000000000e+00,-4.007959635517569730e+00
5.371200000001967823e+01,-7.635609623013698055e+00,1.455087634460686896e+00,1.915967429523963617e+01,-9.103341340733649645e+00,0.000000000000000000e+00,-3.730671265670631787e+00
5.371400000001968067e+01,-7.596929816139828873e+00,1.435875463368758487e+00,1.951902947598370019e+01,-1.011125916353745779e+01,0.000000000000000000e+00,-4.275537094783110170e+00
5.371600000001968311e+01,-7.557516528710103820e+00,1.414587886740841682e+00,1.989341207547700208e+01,-1.117921455134140629e+01,0.000000000000000000e+00,-4.375547366570180507e+00
5.371800000001968556e+01,-7.517355033253855900e+00,1.391138083928032065e+00,2.026756063990995571e+01,-1.227386130526750918e+01,0.000000000000000000e+00,-3.154874594440569169e+00
5.372000000001968800e+01,-7.476496000353069604e+00,1.365581418061531105e+00,2.059126319429075735e+01,-1.328587027038650703e+01,0.000000000000000000e+00,-3.030026414825929049e+00
5.372200000001969045e+01,-7.434995210341541316e+00,1.337992403587615398e+00,2.090963836554044519e+01,-1.430647288155851626e+01,0.000000000000000000e+00,-8.619170726272922245e-01
5.372400000001969289e+01,-7.392945603759099704e+00,1.308531053292742330e+00,2.114021688689957301e+01,-1.515728334533993404e+01,0.000000000000000000e+00,-9.984943035207868300e-01
5.372600000001969534e+01,-7.350427102839587334e+00,1.277341042214760636e+00,2.137880143674392386e+01,-1.603543285087390657e+01,0.000000000000000000e+00,-9.727827854898944970e-01
5.372800000001969778e+01,-7.307428900514972625e+00,1.244380375109430892e+00,2.162018537324124168e+01,-1.692816221841142976e+01,0.000000000000000000e+00,7.013823613038769889e-01
5.373000000001970022e+01,-7.264016634189554011e+00,1.209772648499389813e+00,2.179282080071663330e+01,-1.768146617565513523e+01,0.000000000000000000e+00,6.096544319603138806e-01
5.373200000001970267e+01,-7.220250128227396758e+00,1.173637888910857630e+00,2.197463000349011963e+01,-1.845538140212973133e+01,0.000000000000000000e+00,2.458542961603660260e+00
5.373400000001970511e+01,-7.176200168932610701e+00,1.136124483877513969e+00,2.207597430800182892e+01,-1.905857722576773128e+01,0.000000000000000000e+00,2.662700912365906447e+00
5.373600000001970756e+01,-7.131953311479235502e+00,1.097422149751536180e+00,2.217153156098874334e+01,-1.964404289787604085e+01,0.000000000000000000e+00,2.937541842618650811e+00
5.373800000001971000e+01,-7.087524961056132611e+00,1.057576014819768595e+00,2.225740847427499958e+01,-2.020197152784258421e+01,0.000000000000000000e+00,2.808151631194446551e+00
5.374000000001971245e+01,-7.042914727646835793e+00,1.016601245518253815e+00,2.235345247032270777e+01,-2.077261673626684768e+01,0.000000000000000000e+00,3.071014069305701533e+00
5.374200000001971489e+01,-6.998122524253422405e+00,9.745158057128106011e-01,2.243923937237609323e+01,-2.131209168069675641e+01,0.000000000000000000e+00,3.117942987702545743e+00
5.374400000001971733e+01,-6.953158519985779940e+00,9.313618120983803150e-01,2.252514685509538950e+01,-2.184076925963413629e+01,0.000000000000000000e+00,3.457014113142328871e+00
5.374600000001971978e+01,-6.908039713717217367e+00,8.871980549204536715e-01,2.259374680719187722e+01,-2.232098696900633783e+01,0.000000000000000000e+00,3.566414284434208604e+00
5.374800000001972222e+01,-6.862789923284177362e+00,8.421002657746886610e-01,2.265587382087778323e+01,-2.277409658153851524e+01,0.000000000000000000e+00,3.975427035649349516e+00
5.375000000001972467e+01,-6.817442015532591881e+00,7.961653124618346400e-01,2.269137920239315775e+01,-2.315690663621654011e+01,0.000000000000000000e+00,4.213616020332101364e+00
5.375200000001972711e+01,-6.772042514405508307e+00,7.495210317223359731e-01,2.270699412705228681e+01,-2.348227698543467667e+01,0.000000000000000000e+00,4.360732422508865724e+00
5.375400000001972955e+01,-6.726628812324762841e+00,7.022782002190774975e-01,2.270509378281175472e+01,-2.375432691401208984e+01,0.000000000000000000e+00,4.553590613733120129e+00
5.375600000001973200e+01,-6.681242347489289912e+00,6.545574745114676185e-01,2.267918804840206093e+01,-2.395887834260849658e+01,0.000000000000000000e+00,4.723759231618032572e+00
5.375800000001973444e+01,-6.635933501706356097e+00,6.064993720575386771e-01,2.262687892315930682e+01,-2.409038394393387605e+01,0.000000000000000000e+00,4.873907681777366996e+00
5.376000000001973689e+01,-6.590757665546756350e+00,5.582557743155429630e-01,2.254557582599732868e+01,-2.414306939292193377e+01,0.000000000000000000e+00,5.006391316922547574e+00
5.376200000001973933e+01,-6.545775482804657486e+00,5.099900847007331484e-01,2.243264117121216472e+01,-2.411123986184231782e+01,0.000000000000000000e+00,5.123288383786906763e+00
5.376400000001974178e+01,-6.501052777844967601e+00,4.618767180565285235e-01,2.228556074831424638e+01,-2.398963941977199354e+01,0.000000000000000000e+00,5.226432628722760931e+00
5.376600000001974422e+01,-6.456660124984262339e+00,4.140998352163770546e-01,2.210212917931704268e+01,-2.377384189408455129e+01,0.000000000000000000e+00,5.317442056386086691e+00
5.376800000001974666e+01,-6.412672044266886751e+00,3.668512912823000405e-01,2.188063506034749395e+01,-2.346063980306936259e+01,0.000000000000000000e+00,5.397744315893808320e+00
5.377000000001974911e+01,-6.369165843445328434e+00,3.203278427839032494e-01,2.162002609695897348e+01,-2.304838899401261898e+01,0.000000000000000000e+00,5.468599094873217936e+00
5.377200000001975155e+01,-6.326220167291673135e+00,2.747277475419745985e-01,2.132003321922158534e+01,-2.253726399670529190e+01,0.000000000000000000e+00,5.512362237612514093e+00
5.377400000001975400e+01,-6.283911767400642390e+00,2.302436794028737133e-01,2.098283004524542861e+01,-2.193269771585139338e+01,0.000000000000000000e+00,5.629444064361746491e+00
5.377600000001975644e+01,-6.242320655251116790e+00,1.870730552929738832e-01,2.060294217523050619e+01,-2.122441806435521272e+01,0.000000000000000000e+00,4.269545890816260680e+00
5.377800000001975889e+01,-6.201402629751295414e+00,1.451532541680041477e-01,2.031040164757824940e+01,-2.068353567725046460e+01,0.000000000000000000e+00,3.944384716545080938e+00
5.378000000001976133e+01,-6.161068805070813781e+00,1.043258828920903269e-01,2.001906566900758833e+01,-2.013284167624188115e+01,0.000000000000000000e+00,3.860953794183268339e+00
5.378200000001976377e+01,-6.121335869335063684e+00,6.464909731816957661e-02,1.970982952562536283e+01,-1.953377747072347148e+01,0.000000000000000000e+00,4.146734368103897950e+00
5.378400000001976622e+01,-6.082270228453746874e+00,2.628205020838869643e-02,1.935211707443484030e+01,-1.882399949888143809e+01,0.000000000000000000e+00,4.146734368103897950e+00
5.378600000001976866e+01,-6.043941345547813704e+00,-1.061194827576757149e-02,1.897349547636360612e+01,-1.806181218180316250e+01,0.000000000000000000e+00,4.146734368103897950e+00
5.378800000001977111e+01,-6.006388462598761357e+00,-4.593466317797392090e-02,1.857655164545386484e+01,-1.725382804810387327e+01,0.000000000000000000e+00,4.146734368103897950e+00
5.379000000001977355e+01,-5.969645625741552664e+00,-7.960116399226710437e-02,1.816387455640680315e+01,-1.640669410380242610e+01,0.000000000000000000e+00,4.146734368103897950e+00
