time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2
2.978515625000000000e-02,-4.386968795300205670e-03,2.861066605630568915e-03,-1.907288609411168234e-01,1.907288609411168234e-01,-4.386968795300205670e-03,2.861066605630568915e-03,-1.907288609411168234e-01,1.907288609411168234e-01,-8.168140899333462684e-03,8.168140899333462684e-03,-3.141592653589792006e-01,3.141592653589792006e-01,-2.228424520832206213e-01,2.533604970612923779e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.377289377289372396e-01,1.963369963369956395e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.178524971008300781e-02,-4.386968795300205670e-03,3.624017700465387293e-03,0.000000000000000000e+00,3.814577218822336468e-01,-4.386968795300205670e-03,3.624017700465387293e-03,0.000000000000000000e+00,3.814577218822336468e-01,-8.796459430051421086e-03,8.796459430051421086e-03,-3.141592653589792006e-01,3.141592653589792006e-01,-4.261471838125441280e-01,5.993065900147698244e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.377289377289372396e-01,2.608058608058616556e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.378558158874511719e-02,-4.768444342717614859e-03,4.005493247882796481e-03,-1.907061280613860654e-01,1.907061280613860654e-01,-4.768444342717614859e-03,4.005493247882796481e-03,-1.907061280613860654e-01,1.907061280613860654e-01,-9.424777960769379487e-03,9.424777960769379487e-03,-3.141592653589792006e-01,3.141592653589792006e-01,-2.403858059004448933e-01,2.556448280475986934e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.787545787545781195e-01,2.256410256410248394e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.578567504882812500e-02,-5.149919890135024048e-03,4.386968795300205670e-03,-1.907288609411168234e-01,1.907288609411168234e-01,-5.149919890135024048e-03,4.386968795300205670e-03,-1.907288609411168234e-01,1.907288609411168234e-01,-1.005309649148733789e-02,1.005309649148733789e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-2.452858022549797568e-01,2.605448239610286265e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.432234432234423593e-01,1.904761904761897995e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.778576850891113281e-02,-5.149919890135024048e-03,5.149919890135024048e-03,0.000000000000000000e+00,3.814577218822336468e-01,-5.149919890135024048e-03,5.149919890135024048e-03,0.000000000000000000e+00,3.814577218822336468e-01,-1.068141502220529629e-02,1.068141502220529629e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-4.485905339612461518e-01,6.711498593059417317e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.139194139194131594e-01,2.139194139194131594e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.978586196899414062e-02,-5.531395437552433236e-03,5.531395437552433236e-03,-1.907288609411168234e-01,1.907288609411168234e-01,-5.531395437552433236e-03,5.531395437552433236e-03,-1.907288609411168234e-01,1.907288609411168234e-01,-1.130973355292325469e-02,1.130973355292325469e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-2.627902072931398436e-01,2.627902062773568304e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.080586080586073194e-01,2.139194139194131594e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.178595542907714844e-02,-6.294346532387251614e-03,6.294346532387251614e-03,-3.814577218822336468e-01,3.814577218822336468e-01,-6.294346532387251614e-03,6.294346532387251614e-03,-3.814577218822336468e-01,3.814577218822336468e-01,-1.193805208364121309e-02,1.193805208364121309e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-6.936036966707526119e-02,6.936036827036140551e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.608058608058616556e-01,1.787545787545781195e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.378604888916015625e-02,-6.294346532387251614e-03,6.675822079804660802e-03,0.000000000000000000e+00,1.907288609411168234e-01,-6.294346532387251614e-03,6.675822079804660802e-03,0.000000000000000000e+00,1.907288609411168234e-01,-1.256637061435917149e-02,1.256637061435917149e-02,-3.141592653589800888e-01,3.141592653589800888e-01,-4.634028750543528474e-01,2.650355886421351670e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.490842490842481993e-01,2.021978021978014795e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.578614234924316406e-02,-7.057297627222069991e-03,7.438773174639479180e-03,-3.814577218822336468e-01,3.814577218822336468e-01,-7.057297627222069991e-03,7.438773174639479180e-03,-3.814577218822336468e-01,3.814577218822336468e-01,-1.319468914507713163e-02,1.319468914507713163e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-7.923526369919997592e-02,7.160575066195384863e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.080586080586073194e-01,1.611721611721605996e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.778623580932617188e-02,-7.438773174639479180e-03,8.583199816891706746e-03,-1.907288609411168234e-01,5.721865828233504425e-01,-7.438773174639479180e-03,8.583199816891706746e-03,-1.907288609411168234e-01,5.721865828233504425e-01,-1.382300767579509003e-02,1.382300767579509003e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-2.749104844079575116e-01,-1.294535982522138085e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.783882783882791756e-01,1.611721611721605996e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.978632926940917969e-02,-7.438773174639479180e-03,8.964675364309115935e-03,0.000000000000000000e+00,1.907288609411168234e-01,-7.438773174639479180e-03,8.964675364309115935e-03,0.000000000000000000e+00,1.907288609411168234e-01,-1.445132620651304843e-02,1.445132620651304843e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-4.782152160532948670e-01,2.569593958715721271e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.315018315018306794e-01,1.377289377289372396e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.178666114807128906e-02,-8.201724269474297557e-03,9.727626459143934312e-03,-3.814122561227721309e-01,3.814122561227721309e-01,-8.201724269474297557e-03,9.727626459143934312e-03,-3.814122561227721309e-01,3.814122561227721309e-01,-1.507964473723100683e-02,1.507964473723100683e-02,-3.141592653589800888e-01,3.141592653589800888e-01,-9.408655339483651403e-02,6.356850666792368543e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.432234432234423593e-01,9.670329670329635974e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.378675460815429688e-02,-8.583199816891706746e-03,1.010910200656134350e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-8.583199816891706746e-03,1.010910200656134350e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-1.570796326794896697e-02,1.570796326794896697e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-2.897243233645863114e-01,2.592062764133462593e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.135531135531142155e-01,1.553113553113547596e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.578684806823730469e-02,-8.964675364309115935e-03,1.087205310139616188e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-8.964675364309115935e-03,1.087205310139616188e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-1.633628179866692537e-02,1.633628179866692537e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-2.946617703149989609e-01,6.577643851327863445e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.373626373626365194e-01,1.318681318681313996e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.778717994689941406e-02,-9.346150911726525123e-03,1.163500419623098026e-02,-1.907061280613860654e-01,3.814122561227721309e-01,-9.346150911726525123e-03,1.163500419623098026e-02,-1.907061280613860654e-01,3.814122561227721309e-01,-1.696460032938488377e-02,1.696460032938488377e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-2.996381659830316124e-01,6.312332307107482166e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.666666666666674956e-01,1.728937728937722795e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.978727340698242188e-02,-9.727626459143934312e-03,1.239795529106579863e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-9.727626459143934312e-03,1.239795529106579863e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-1.759291886010284217e-02,1.759291886010284217e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.045381622029630364e-01,6.039380821453832482e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.608058608058616556e-01,1.201465201465197197e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.178736686706542969e-02,-1.010910200656134350e-02,1.316090638590061701e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-1.010910200656134350e-02,1.316090638590061701e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-1.822123739082080057e-02,1.822123739082080057e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.094756091108674667e-01,5.770174408108452724e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.783882783882791756e-01,1.084249084249080397e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.378746032714843750e-02,-1.049057755397875269e-02,1.430533302815284458e-02,-1.907288609411168234e-01,5.721865828233504425e-01,-1.049057755397875269e-02,1.430533302815284458e-02,-1.907288609411168234e-01,5.721865828233504425e-01,-1.884955592153875897e-02,1.884955592153875897e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.144130560034419375e-01,-1.433576046889939448e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.842490842490850156e-01,9.670329670329635974e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.578755378723144531e-02,-1.125352864881357107e-02,1.506828412298766295e-02,-3.814577218822336468e-01,3.814577218822336468e-01,-1.125352864881357107e-02,1.506828412298766295e-02,-3.814577218822336468e-01,3.814577218822336468e-01,-1.947787445225671737e-02,1.947787445225671737e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-1.209832182233228082e-01,4.468810492811670088e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.842490842490850156e-01,1.025641025641021997e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.778764724731445312e-02,-1.163500419623098026e-02,1.583123521782248133e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-1.163500419623098026e-02,1.583123521782248133e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-2.010619298297467578e-02,2.010619298297467578e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.166584387927873223e-01,4.199604085919794727e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.018315018315025355e-01,5.567765567765547985e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.978774070739746094e-02,-1.201647974364838944e-02,1.659418631265729971e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-1.201647974364838944e-02,1.659418631265729971e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-2.073451151369263418e-02,2.073451151369263418e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.215958856361478269e-01,3.930397681306097013e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.666666666666674956e-01,6.739926739926715982e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.178783416748046875e-02,-1.239795529106579863e-02,1.735713740749211809e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-1.239795529106579863e-02,1.735713740749211809e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-2.136283004441059258e-02,2.136283004441059258e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.265333324622421429e-01,3.661191279117126385e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.959706959706966956e-01,5.567765567765547985e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.378792762756347656e-02,-1.239795529106579863e-02,1.812008850232693646e-02,0.000000000000000000e+00,3.814577218822336468e-01,-1.239795529106579863e-02,1.812008850232693646e-02,0.000000000000000000e+00,3.814577218822336468e-01,-2.199114857512855098e-02,2.199114857512855098e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-5.298380639278210680e-01,3.391984879363540983e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.959706959706966956e-01,7.326007326007299980e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.578802108764648438e-02,-1.277943083848320782e-02,1.888303959716175484e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-1.277943083848320782e-02,1.888303959716175484e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-2.261946710584650938e-02,2.261946710584650938e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.440377370083957942e-01,3.122778482191890248e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.018315018315025355e-01,9.084249084249051975e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.778811454772949219e-02,-1.316090638590061701e-02,1.964599069199657322e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-1.316090638590061701e-02,1.964599069199657322e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-2.324778563656446778e-02,2.324778563656446778e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.489751837792454126e-01,2.853572087635924959e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.604395604395609354e-01,9.670329670329635974e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.978820800781250000e-02,-1.392385748073543539e-02,2.002746623941398241e-02,-3.814577218822336468e-01,1.907288609411168234e-01,-1.392385748073543539e-02,2.002746623941398241e-02,-3.814577218822336468e-01,1.907288609411168234e-01,-2.387610416728242618e-02,2.387610416728242618e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-1.555453458729427751e-01,2.242109416147908263e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.311355311355317355e-01,9.084249084249051975e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.178830146789550781e-02,-1.430533302815284458e-02,2.117189288166620997e-02,-1.907288609411168234e-01,5.721865828233504425e-01,-1.430533302815284458e-02,2.117189288166620997e-02,-1.907288609411168234e-01,5.721865828233504425e-01,-2.450442269800038458e-02,2.450442269800038458e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.512205663126621857e-01,-1.675861806416367727e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.428571428571434154e-01,7.912087912087883979e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.378839492797851562e-02,-1.468680857557025377e-02,2.155336842908361916e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-1.468680857557025377e-02,2.155336842908361916e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-2.513274122871834299e-02,2.513274122871834299e-02,-3.141592653589809214e-01,3.141592653589809214e-01,-3.561580130224939467e-01,2.188268138621918268e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.959706959706966956e-01,1.142857142857138797e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.578848838806152344e-02,-1.506828412298766295e-02,2.231631952391843754e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-1.506828412298766295e-02,2.231631952391843754e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-2.576105975943630486e-02,2.576105975943630486e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.610954597117377318e-01,2.539697632085946566e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.252747252747258955e-01,4.981684981684963986e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.778858184814453125e-02,-1.544975967040507214e-02,2.307927061875325592e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-1.544975967040507214e-02,2.307927061875325592e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-2.638937829015426326e-02,2.638937829015426326e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.660329063787237658e-01,2.270491251831430191e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.311355311355317355e-01,1.318681318681313996e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.978867530822753906e-02,-1.583123521782248133e-02,2.346074616617066511e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-1.583123521782248133e-02,2.346074616617066511e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-2.701769682087222166e-02,2.701769682087222166e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.709703530235852753e-01,2.183801334039170428e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.428571428571434154e-01,1.201465201465197197e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.178876876831054688e-02,-1.621271076523989052e-02,2.384222171358807429e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-1.621271076523989052e-02,2.384222171358807429e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-2.764601535159018006e-02,2.764601535159018006e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.759077996455584270e-01,2.233175806124698681e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.545787545787550954e-01,1.142857142857138797e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.378886222839355469e-02,-1.659418631265729971e-02,2.460517280842289267e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-1.659418631265729971e-02,2.460517280842289267e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-2.827433388230813846e-02,2.827433388230813846e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.808452462441014319e-01,2.988774319686804404e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.604395604395609354e-01,1.435897435897430796e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.578895568847656250e-02,-1.697566186007470890e-02,2.498664835584030186e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-1.697566186007470890e-02,2.498664835584030186e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-2.890265241302609686e-02,2.890265241302609686e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.857826928186725013e-01,2.255629641800283025e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.663003663003667754e-01,1.494505494505489196e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.778904914855957031e-02,-1.735713740749211809e-02,2.574959945067512024e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-1.735713740749211809e-02,2.574959945067512024e-02,-1.907288609411168234e-01,3.814577218822336468e-01,-2.953097094374405526e-02,2.953097094374405526e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.907201393689607727e-01,3.213312683167046657e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.604395604395609354e-01,1.142857142857138797e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.978914260864257812e-02,-1.773861295490952728e-02,2.613107499809252943e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-1.773861295490952728e-02,2.613107499809252943e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-3.015928947446201366e-02,3.015928947446201366e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-3.956575858942024126e-01,2.278083478840997600e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.663003663003667754e-01,1.553113553113547596e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.017892360687255859e-01,-1.812008850232693646e-02,2.651255054550993862e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-1.812008850232693646e-02,2.651255054550993862e-02,-1.907288609411168234e-01,1.907288609411168234e-01,-3.078760800517997206e-02,3.078760800517997206e-02,-3.141592653589809214e-01,3.141592653589809214e-01,-4.005950323936247059e-01,2.327457952634137683e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.721611721611726153e-01,1.377289377289372396e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.037893295288085938e-01,-1.888303959716175484e-02,2.727550164034475699e-02,-3.814577218822336468e-01,3.814577218822336468e-01,-1.888303959716175484e-02,2.727550164034475699e-02,-3.814577218822336468e-01,3.814577218822336468e-01,-3.141592653589793394e-02,3.141592653589793394e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-2.071651942103169830e-01,3.931595802227683123e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.838827838827842953e-01,1.787545787545781195e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.057894229888916016e-01,-1.888303959716175484e-02,2.765697718776216618e-02,0.000000000000000000e+00,1.907288609411168234e-01,-1.888303959716175484e-02,2.765697718776216618e-02,0.000000000000000000e+00,1.907288609411168234e-01,-3.204424506661589234e-02,3.204424506661589234e-02,-3.141592653589792006e-01,3.141592653589792006e-01,-6.012076990226944417e-01,2.349911791840586517e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.838827838827842953e-01,2.139194139194131594e-01,0.000000000000000000e+00,0.000000000000000000e+00
