time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2
3.361678123474121094e-02,-2.098115510795750538e-03,-1.716639963378341349e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.098115510795750538e-03,-1.716639963378341349e-03,0.000000000000000000e+00,0.000000000000000000e+00,-9.424777960769379487e-03,-9.424777960769379487e-03,-3.141592653589792006e-01,-3.141592653589792006e-01,-4.834321016261711179e-01,-4.910616125745193017e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.897435897435901353e-01,-3.780219780219784553e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.561687469482421875e-02,-2.098115510795750538e-03,-2.098115510795750538e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-2.098115510795750538e-03,-2.098115510795750538e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-1.005309649148733789e-02,-1.005309649148733789e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-4.959990596326768753e-01,-3.052612859239722809e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.190476190476193352e-01,-3.311355311355317355e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.761720657348632812e-02,-2.098115510795750538e-03,-2.479591058213159727e-03,0.000000000000000000e+00,-1.907061280613860654e-01,-2.098115510795750538e-03,-2.479591058213159727e-03,0.000000000000000000e+00,-1.907061280613860654e-01,-1.068141502220529629e-02,-1.068141502220529629e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-5.086049663622560502e-01,-3.102376817052032720e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.366300366300368552e-01,-3.780219780219784553e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.961730003356933594e-02,-2.479591058213159727e-03,-2.861066605630568915e-03,-1.907288609411168234e-01,-1.907288609411168234e-01,-2.479591058213159727e-03,-2.861066605630568915e-03,-1.907288609411168234e-01,-1.907288609411168234e-01,-1.130973355292325469e-02,-1.130973355292325469e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-3.227671889919037085e-01,-3.151376780435555247e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.542124542124543751e-01,-3.428571428571434154e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.161763191223144531e-02,-2.098115510795750538e-03,-3.242542153047978104e-03,1.907061280613860654e-01,-1.907061280613860654e-01,-2.098115510795750538e-03,-3.242542153047978104e-03,1.907061280613860654e-01,-1.907061280613860654e-01,-1.193805208364121309e-02,-1.193805208364121309e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-7.244781540688816079e-01,-3.201140738064278679e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.835164835164835750e-01,-3.311355311355317355e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.361772537231445312e-02,-2.098115510795750538e-03,-3.624017700465387293e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-2.098115510795750538e-03,-3.624017700465387293e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-1.256637061435917149e-02,-1.256637061435917149e-02,-3.141592653589800888e-01,-3.141592653589800888e-01,-5.462698876276572690e-01,-3.250140701255599396e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.956043956043959753e-01,-3.194139194139200555e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.561781883239746094e-02,-2.098115510795750538e-03,-3.624017700465387293e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.098115510795750538e-03,-3.624017700465387293e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.319468914507713163e-02,-1.319468914507713163e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-5.588368455879333396e-01,-5.283188017945406045e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.421245421245419749e-01,-3.311355311355317355e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.761791229248046875e-02,-2.098115510795750538e-03,-4.386968795300205670e-03,0.000000000000000000e+00,-3.814577218822336468e-01,-2.098115510795750538e-03,-4.386968795300205670e-03,0.000000000000000000e+00,-3.814577218822336468e-01,-1.382300767579509003e-02,-1.382300767579509003e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-5.714038035370272439e-01,-1.441511904295289526e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.362637362637361349e-01,-3.311355311355317355e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.961800575256347656e-02,-2.098115510795750538e-03,-4.386968795300205670e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.098115510795750538e-03,-4.386968795300205670e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.445132620651304843e-02,-1.445132620651304843e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-5.839707614746192377e-01,-5.381936957845301350e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.304029304029302949e-01,-3.897435897435901353e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.161809921264648438e-02,-2.098115510795750538e-03,-4.768444342717614859e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-2.098115510795750538e-03,-4.768444342717614859e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-1.507964473723100683e-02,-1.507964473723100683e-02,-3.141592653589800888e-01,-3.141592653589800888e-01,-5.965377194003984584e-01,-3.523933690532565777e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.304029304029302949e-01,-3.135531135531142155e-01,0.000000000000000000e+00,0.000000000000000000e+00
