time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_con1,tau_con2
1.720000000000001250e-01,-1.408244873195925173e+00,3.112713011932692453e+00,-6.642054775289412127e+00,1.808430819285099389e+01,0.000000000000000000e+00,-5.999998823506579093e+00
1.740000000000001268e-01,-1.421337001778846254e+00,3.148512458968244943e+00,-6.451071589683405882e+00,1.771587830927821727e+01,0.000000000000000000e+00,-4.588210963408553056e+00
1.760000000000001286e-01,-1.434081481372160516e+00,3.183645383204106949e+00,-6.294333857098096452e+00,1.741770284600667651e+01,0.000000000000000000e+00,-1.667459156623829486e-01
1.780000000000001303e-01,-1.446607256543388065e+00,3.218392860809089928e+00,-6.232364921548493975e+00,1.733042394038691114e+01,0.000000000000000000e+00,-2.167552066584627735e+00
1.800000000000001321e-01,-1.458974099662716295e+00,3.252875823333847727e+00,-6.135344156985381936e+00,1.715312896348651961e+01,0.000000000000000000e+00,-5.999999998918326582e+00
1.820000000000001339e-01,-1.471074213926277130e+00,3.286827691346084102e+00,-5.965484067832315773e+00,1.679918588130483670e+01,0.000000000000000000e+00,-3.498757798831340526e+00
1.840000000000001357e-01,-1.482889634720902627e+00,3.320191872520975362e+00,-5.850639621150136804e+00,1.656544838050903579e+01,0.000000000000000000e+00,-5.999999999036321086e+00
1.860000000000001374e-01,-1.494428329748181739e+00,3.352973262050880088e+00,-5.688595382720889049e+00,1.621624840198239426e+01,0.000000000000000000e+00,-4.299599207818770807e+00
1.880000000000001392e-01,-1.505680893268380283e+00,3.385138337969443523e+00,-5.564490737621140326e+00,1.594914074431591011e+01,0.000000000000000000e+00,-5.999999998456694961e+00
1.900000000000001410e-01,-1.516653170778186732e+00,3.416690357339837281e+00,-5.408154845597608507e+00,1.560305700630769365e+01,0.000000000000000000e+00,-4.606579319221142832e+00
1.920000000000001428e-01,-1.527343696468170142e+00,3.447617428939674156e+00,-5.282727222641245390e+00,1.532420601203524946e+01,0.000000000000000000e+00,-5.999999992016069150e+00
1.940000000000001446e-01,-1.537756322673200282e+00,3.477921340867819122e+00,-5.130107736759578430e+00,1.497976726400791669e+01,0.000000000000000000e+00,-4.570192376236705378e+00
1.960000000000001463e-01,-1.547894783663954277e+00,3.507605131914203422e+00,-5.008571933465725934e+00,1.470411894862862567e+01,0.000000000000000000e+00,-5.999999999999995559e+00
1.980000000000001481e-01,-1.557761202422702995e+00,3.536669332177344582e+00,-4.857914546822758695e+00,1.436003757661416991e+01,0.000000000000000000e+00,-4.366495211030152035e+00
2.000000000000001499e-01,-1.567361254880957677e+00,3.565123914259338722e+00,-4.742247736253344392e+00,1.409456574989435573e+01,0.000000000000000000e+00,-6.000000000000000000e+00
2.020000000000001517e-01,-1.576695623109260147e+00,3.592968343353644123e+00,-4.592067292704553161e+00,1.374972588115798544e+01,0.000000000000000000e+00,-5.999999458585560497e+00
2.040000000000001534e-01,-1.585729199243161469e+00,3.620122177692270071e+00,-4.441400969365726148e+00,1.340392663607960699e+01,0.000000000000000000e+00,-5.999999943936841440e+00
2.060000000000001552e-01,-1.594460694203003515e+00,3.646583238381933878e+00,-4.289936760637962365e+00,1.305691089499860524e+01,0.000000000000000000e+00,-5.999999969447969761e+00
2.080000000000001570e-01,-1.602888226353123446e+00,3.672348850424730582e+00,-4.137393875106308627e+00,1.270843964473450605e+01,0.000000000000000000e+00,-5.999999999997757349e+00
2.100000000000001588e-01,-1.611009382372808441e+00,3.697415878691339142e+00,-3.983521147322556910e+00,1.235829175059960683e+01,0.000000000000000000e+00,-5.422430458184338775e+00
2.120000000000001605e-01,-1.618834054047423976e+00,3.721809481407328590e+00,-3.840918324706669384e+00,1.203503109748711353e+01,0.000000000000000000e+00,-5.999999964558822896e+00
2.140000000000001623e-01,-1.626359193972345851e+00,3.745525958153572255e+00,-3.683915084092553194e+00,1.168108710721730858e+01,0.000000000000000000e+00,-5.955035257606792420e+00
2.160000000000001641e-01,-1.633569441649488141e+00,3.768534600024173731e+00,-3.526002548167312955e+00,1.132717352165386515e+01,0.000000000000000000e+00,-5.999999868980382622e+00
